gene	2292873_REL	2410163_REL	2297941_REL	974025_REL	2463247_REL	2260671_REL	2297625_REL	1825001_REL	2430935_REL	2264225_REL	2620771_BL	2430935_BL	2295595_BL	2264225_BL	1794247_BL	2296723_BL	2502699_BL
ENTPD2	-1.541421	-5.163194	-1.790542	-0.2055402	-2.12218	-2.525971	-4.20692	-1.840055	-5.788622	-2.089425	-2.523046	-1.613124	-7.516404	-2.650611	-4.964409	-2.934812	-3.521521
ENTPD3	-2.890675	-1.132668	-2.275028	-2.038063	-2.414502	-1.669907	-0.6394996	-2.368116	-1.263914	-1.714075	-0.908174	-1.787667	-1.509233	-1.725562	-4.076829	-3.066346	-1.740885
ENTPD4	5.766473	6.436226	5.431021	6.950247	5.987292	6.04107	6.045955	5.866461	6.223104	5.331768	6.706234	5.966568	5.351676	5.779692	6.148963	5.707194	5.521968
ENTPD5	3.92819	3.843997	3.244413	3.829037	3.810885	2.875275	3.449452	3.081322	3.550754	3.626945	2.980021	3.223627	3.261954	3.150536	4.124696	3.049425	3.859007
ENTPD6	4.374025	5.256856	4.382366	3.396115	4.717439	3.695334	5.134223	4.68789	4.376304	4.537721	5.095952	3.977122	4.902126	4.609357	3.76465	4.822217	4.218087
ENTPD7	5.983418	6.759	4.693409	4.794174	6.524708	6.087762	3.177613	4.954066	4.437255	6.141944	3.315213	3.607001	3.073959	3.345965	3.966594	5.806888	3.440603
ENTPD8	-1.567431	-1.406602	-1.256234	-2.270714	-1.955753	-2.980063	-1.797597	-7.546208	-1.10097	-2.285952	-0.1653002	-4.218262	-5.34081	-1.459094	-7.702045	-1.52575	-5.150149
ENY2	5.347307	5.69932	5.340392	6.259251	6.418814	5.180489	5.042033	5.338637	4.591209	6.047197	5.060511	4.708925	5.399085	5.34134	4.669567	5.413274	4.88778
EOMES	1.306602	2.216477	-7.296482	-2.32211	1.81962	4.103695	2.607165	5.515376	4.948978	0.4245727	0.4701029	4.130225	3.199961	2.340991	4.545534	0.04411491	2.372293
EP300	9.449519	9.328006	9.515245	10.33958	9.24842	10.13238	9.362025	9.059372	9.753397	9.253263	9.992351	9.808828	8.919045	9.390326	10.44795	9.3694	9.44886
EP400NL	7.823105	7.729013	8.165361	8.171475	7.303712	7.172958	7.81295	7.655275	7.905512	7.54707	8.209976	7.089204	7.439111	7.536548	8.423716	7.759236	7.354839
EP400	5.050439	5.055454	5.080942	2.778529	3.20657	3.931061	4.597907	3.356332	3.085571	4.875707	3.148411	0.4729419	3.376105	4.494113	2.525022	3.646042	4.01275
EPAS1	2.218076	3.949822	-0.2071497	3.293137	0.2098397	4.335776	2.908848	4.439599	2.053349	4.258307	-0.1653002	3.204322	5.883332	3.577327	1.263564	3.744909	2.796014
EPB41L1	7.788354	8.350005	7.450717	8.45166	8.364397	9.391423	8.302022	7.493618	9.271062	6.982945	8.101171	10.15623	8.34086	8.026041	10.06472	8.346941	10.2922
EPB41L2	-0.5539329	1.764211	-0.5118195	0.3403992	1.372384	1.0015	1.166238	3.373579	-0.5090051	-1.169924	-3.228577	-1.457437	2.683168	0.2282013	-0.664173	2.183002	-0.07812343
EPB41L3	5.627748	5.617916	7.996905	6.96916	4.802664	3.899484	5.761585	4.118329	4.95825	5.072555	4.693712	3.7616	5.355066	4.541309	5.154585	5.788267	5.62993
EPB41L4A	1.210378	1.41995	-2.545649	-3.146326	1.924748	4.762902	1.64243	0.6128322	2.137384	-1.305626	-7.44261	5.448675	2.000646	1.186187	3.714661	4.373961	0.8254986
EPB41L4B	1.23316	1.685537	-2.359717	0.1460683	1.078273	2.648116	0.4420698	4.686931	4.164315	-0.1953511	0.5606457	4.054626	3.391744	0.6508454	1.604424	-0.916936	2.624677
EPB41L5	-4.771007	-4.309213	-5.784644	-7.911081	-7.64205	-2.87709	-3.177723	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	0.3704334	-7.404848	-7.702045	-2.814276	-3.175964
EPB41	2.937449	2.871441	1.661386	4.689797	3.681064	3.209497	1.787448	1.81372	2.988184	0.8959722	-1.249109	2.635138	1.993703	0.5436247	2.537148	2.334108	0.270864
EPB42	7.189969	7.805266	0.1854478	5.26274	7.313553	8.044991	6.561421	1.363863	6.786637	2.587454	4.004914	7.847179	7.954804	4.954354	6.94197	7.138917	9.575202
EPB49	6.083318	8.087593	0.5412272	5.629871	7.351513	7.374149	7.073493	3.808551	7.264868	1.947038	6.215405	9.003359	7.685484	5.116191	8.737438	6.750672	9.402286
EPC1	6.570107	6.16368	6.492229	6.50219	5.957607	6.475416	6.541482	6.465006	6.558934	6.509936	6.728376	6.188865	6.225749	6.767482	6.873603	6.064161	6.294976
EPC2	5.582632	5.442871	5.571653	6.116651	5.103627	5.511081	5.886818	5.441697	5.757963	5.141038	6.153337	5.305637	5.505424	5.829822	6.232311	5.666988	5.418049
EPCAM	4.559715	-0.6778792	0.3003041	6.208086	4.933728	0.3772104	-2.32856	-7.546208	-3.880852	-1.169924	-7.44261	-0.8943983	0.6954275	-0.1431114	0.4786501	0.7391728	0.468099
EPDR1	3.589435	1.918377	3.695077	0.5116341	2.347295	1.332164	2.679666	1.979491	1.824056	2.290777	3.292274	-0.5416801	3.676063	2.566882	1.454825	3.086671	3.306132
EPGN	0.6631259	0.4995845	-2.275028	-4.390769	-0.6507337	0.8521349	-0.713762	0.3858894	0.6080962	-1.202672	2.213376	-0.4654997	0.5515497	-1.101735	-2.167295	-1.189464	-0.8405588
EPHA10	3.088762	3.422332	2.078383	1.426327	2.558063	4.017781	4.484266	1.902293	4.148201	3.775151	1.66376	2.079189	3.169477	3.063236	2.050845	2.887786	2.705088
EPHA1	-3.651187	-3.388167	-5.784644	-7.911081	-7.64205	-3.646458	-4.439177	-2.368116	-2.046046	-7.492143	-3.775186	-7.944765	-5.34081	-4.132435	-2.355501	-7.526643	-7.766103
EPHA2	-2.542282	-4.673918	-1.29741	2.258102	-1.737368	-1.54623	-2.654505	-0.4649467	-0.1893959	-4.459463	-7.44261	-0.1353185	-1.290048	-5.954615	-7.702045	-2.413062	-3.175964
EPHA3	-7.396936	-5.909183	-7.296482	-7.911081	-7.64205	-4.272975	-7.42035	-7.546208	-5.788622	-7.492143	-7.44261	-7.944765	-1.16048	-7.404848	-7.702045	-2.934812	-4.272896
EPHA4	0.7604353	0.9751989	-2.359717	-7.911081	0.9892236	1.996368	2.11962	2.683991	2.972254	-0.2456496	-0.8198408	2.41098	1.18435	1.199093	1.461973	-1.675252	0.7159169
EPHA5	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
EPHA6	-6.372217	-7.540128	-7.296482	-7.911081	-7.64205	-4.032627	-7.42035	-7.546208	-7.469332	-7.492143	-5.881416	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-5.150149
EPHA7	-4.771007	-7.540128	-3.698309	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
EPHA8	-6.372217	-7.540128	-5.784644	-4.390769	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-6.008871	-5.149251	-7.944765	-2.651389	-5.954615	-7.702045	-7.526643	-7.766103
EPHB1	-0.9734559	-1.800579	-0.7482529	-3.704995	-0.8554411	2.654576	-0.8963042	-0.6855646	0.3787227	-0.09972791	-4.304464	1.577266	-1.590376	0.01120724	-1.139022	-0.916936	-1.631496
EPHB2	-0.3596094	0.7712606	-1.066332	3.976574	1.116152	2.088308	-0.985491	1.344539	1.297376	0.7061491	-3.775186	2.04487	-2.339396	-0.1431114	2.237342	-0.7695216	-1.685154
EPHB3	-0.06282129	-5.163194	1.828598	1.329729	-0.4714961	-1.022006	0.1699863	-4.658528	0.9430352	-1.305626	-5.881416	0.947575	-1.290048	1.280278	1.610869	-1.013203	0.4307504
EPHB4	1.651991	3.643971	2.588273	3.94974	2.783716	3.701586	3.133288	1.101429	3.422637	2.065223	-2.119975	2.129182	4.409742	2.928303	0.6002374	3.569067	3.226639
EPHB6	5.936326	6.326065	6.476093	4.073601	5.758678	5.283762	6.663728	4.950874	5.393728	6.584705	6.090142	4.235728	6.266285	7.188781	5.4421	6.384541	5.770165
EPHX1	5.131857	5.513251	5.207351	5.188073	6.331445	5.659505	5.557199	5.156706	5.663336	6.367664	5.277108	4.331371	5.524819	6.255029	5.336691	5.262534	5.381405
EPHX2	-1.06313	3.549949	-3.493036	1.79832	3.193333	2.135253	3.693447	1.792484	4.181242	-1.667618	-1.035051	1.83496	2.762922	1.146763	2.593555	2.828843	1.275156
EPHX3	-2.594813	-2.188005	-3.698309	-4.186452	-2.648526	-0.4979845	-3.8313	-2.9976	-1.549082	-0.8516064	-5.881416	-1.787667	-1.509233	-2.560847	-7.702045	-2.934812	-4.645847
EPHX4	-3.18067	-4.673918	-5.784644	-0.8113273	-2.781508	-3.82666	-4.20692	-0.5348034	-4.54	-7.492143	-7.44261	-7.944765	-7.516404	-3.511469	-7.702045	-5.89376	-5.150149
EPM2AIP1	2.878457	2.551997	3.411837	0.451692	1.674842	1.271818	2.879156	1.626398	1.912577	2.475476	3.509581	1.02003	3.003123	2.63969	0.1114523	2.523295	2.781252
EPM2A	5.249665	4.365523	5.331979	4.45332	4.389406	4.493628	5.118593	3.90899	4.445521	4.915962	4.614024	3.543895	4.139461	5.473025	4.318276	4.843561	4.472817
EPN1	5.741365	5.698381	5.858166	4.544471	5.878887	5.869128	5.499567	6.196891	5.914722	6.223551	5.745745	6.281125	5.833163	6.196904	5.216116	5.758206	5.245955
EPN2	0.617677	2.037991	-3.698309	3.467849	1.380188	3.05041	-0.005466794	0.3668593	1.702418	0.3920433	-2.953274	1.240747	1.743535	0.6127716	1.853012	1.650436	2.803338
EPN3	-2.139764	-1.745034	-4.224904	-4.007513	-5.714096	-3.090954	-2.27136	-5.475682	-2.474661	-3.729715	-5.881416	-5.113193	-4.510028	-2.180539	-2.571996	-2.413062	-1.740885
EPOR	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-4.304464	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
EPO	4.886294	5.567732	2.968605	3.948385	4.763667	5.503646	3.926737	3.624522	3.777201	4.584656	1.449441	4.695161	6.711939	4.224531	4.93782	4.185328	6.192241
EPPK1	2.511568	2.774993	-0.3733031	7.725879	1.681173	1.934012	3.018994	1.465757	2.6391	-1.341644	-5.881416	-2.1357	2.311052	1.199093	2.318334	1.335659	1.583833
EPR1	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
EPRS	7.564973	7.701553	7.762281	7.080033	7.363127	6.807358	7.72284	7.316192	7.29434	7.392239	7.28786	6.368488	7.890726	7.377471	7.013946	7.824371	8.076209
EPS15L1	7.141367	7.321756	7.588295	7.432332	7.360171	7.228767	7.671286	7.691218	7.677321	7.061429	8.151828	7.351551	7.679141	7.740867	7.97908	7.420544	7.487885
EPS15	6.702186	5.69462	6.383665	5.742036	5.852831	6.819506	5.808354	6.148612	6.269002	6.378775	6.231429	6.299435	5.90616	6.785911	6.063149	5.773615	5.435439
EPS8L1	4.729558	1.047761	6.563135	5.184337	-0.3632902	2.669537	2.485913	2.629146	2.838054	3.789792	1.455354	3.190653	1.640615	3.44815	3.192171	1.466351	1.508156
EPS8L2	-1.15875	1.644531	-1.383464	0.6843512	0.2098397	0.4582157	-0.551744	1.610306	0.5479518	-0.2628131	-2.833106	-0.6221084	0.8105304	-0.7152865	-0.7943723	-0.6357834	-2.463158
EPS8L3	0.7393711	1.299644	-0.6650615	0.8268343	1.029481	-0.2365953	0.6708913	1.305095	1.319131	0.3246976	0.5496338	0.3594831	1.409729	1.078562	-1.275001	0.7391728	0.1225976
EPS8	-0.6479383	-2.264047	-7.296482	-1.337175	-5.714096	-5.405339	-2.015118	-7.546208	-7.469332	-4.459463	-7.44261	-7.944765	-5.34081	-5.954615	-7.702045	-3.371982	-5.932144
EPSTI1	4.085132	4.801215	4.414597	5.622669	3.281401	4.403179	4.747757	6.34676	5.122422	6.864075	2.971795	4.910589	4.862656	3.965999	4.000122	2.8654	6.250787
EPT1	4.117125	3.735903	4.935323	1.698693	3.533154	3.663661	3.712181	3.512098	4.21741	4.064647	4.583981	4.005283	3.979974	4.291589	1.906381	3.691191	3.525726
EPX	9.747431	10.99184	2.803161	6.706252	4.051036	6.701117	4.624611	7.094091	4.168316	6.106252	1.273217	1.687039	7.354922	4.024267	-2.081664	2.805516	2.458328
EPYC	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-0.9161049	-5.510189	-5.475682	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
ERAL1	5.557278	5.043749	5.708587	3.814981	5.122943	4.78466	5.005975	5.426843	5.168089	5.120915	5.646522	4.436039	5.736656	5.066439	4.038876	5.09659	5.058701
ERAP1	7.904343	7.712755	8.570233	8.151632	7.741165	7.085422	8.10987	7.750923	8.246865	8.199047	7.761449	7.571288	8.020327	8.202436	9.112118	8.387567	7.189403
ERAP2	3.851124	5.948656	6.857647	3.759663	3.408952	5.732816	5.620195	4.75621	7.529839	6.029682	6.368747	6.780904	3.8572	6.316095	4.620108	6.130197	5.970252
ERAS	-7.396936	-7.540128	-7.296482	-7.911081	-5.714096	-6.136049	-7.42035	-5.475682	-7.469332	-5.293133	-7.44261	-7.944765	-5.34081	-7.404848	-7.702045	-7.526643	-5.932144
ERBB2IP	3.27044	3.257039	2.033428	2.195519	2.575162	3.132916	3.159526	4.765322	5.382579	2.092473	3.729229	6.411211	3.096819	3.498609	2.87097	2.014197	2.860635
ERBB2	7.590928	7.45761	7.816585	8.639873	6.936862	8.047192	7.654779	7.758928	7.896647	7.005744	7.997735	8.073707	7.39335	7.346721	8.219383	7.293525	7.146491
ERBB3	-1.490765	-0.553382	0.01092022	-0.06756818	-3.732684	-1.197035	0.08492532	0.5297166	-0.2100199	-0.9316924	0.2699503	-3.670095	-0.2330414	-0.2618808	-4.076829	-0.5370584	-1.481547
ERBB4	-0.8890307	-4.309213	3.321231	-0.9662449	-7.64205	-4.561528	-6.16984	-1.09647	-3.637946	-5.293133	-7.44261	-7.944765	-1.099814	-2.848861	-5.762863	-5.89376	-7.766103
ERC1	6.14881	6.143357	7.212789	7.408018	5.799628	5.385969	6.116129	5.599298	6.132836	5.768917	6.741137	5.214016	5.776644	5.864411	6.461541	5.961049	5.404065
ERC2	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-3.82666	-4.20692	-5.475682	-4.173105	-6.008871	-7.44261	-2.393597	-3.602713	-5.954615	-7.702045	-7.526643	-7.766103
ERCC1	5.996793	6.100884	6.899243	4.112834	6.006958	5.293108	6.523411	5.845563	6.044724	6.636972	6.296276	5.303824	6.232031	6.52126	5.023044	5.770607	5.839198
ERCC2	5.194626	5.17373	5.60206	5.409047	5.033602	4.990587	5.214318	5.213068	4.828378	5.413385	4.678628	4.077088	5.331855	4.540676	4.625688	4.915055	4.603736
ERCC3	6.481904	6.315083	6.921704	5.496473	5.980249	6.062076	6.475785	6.321346	6.468139	6.186884	6.925468	5.752332	6.398006	6.599089	5.607533	6.093831	6.213474
ERCC4	4.181988	3.440413	3.844514	3.916172	3.239112	3.324691	3.985119	3.839941	3.858683	3.500414	3.482333	2.997819	4.162862	3.335775	3.544989	3.670681	3.969484
ERCC5	7.512831	7.129785	7.25801	7.578917	7.194115	7.213353	7.613082	7.134385	7.525752	7.455834	7.494973	6.982474	7.272522	8.026381	7.764262	6.903919	7.221083
ERCC6L	5.437531	5.798158	5.234688	5.31808	5.398389	5.37101	5.507249	4.414335	5.639037	6.169396	5.123133	5.14431	5.157991	5.81313	5.456933	5.267664	5.184172
ERCC6	2.240738	2.107536	2.008303	1.795309	2.533778	2.399049	1.79081	0.8229131	1.252857	3.287013	-0.04357337	-1.727109	2.687477	0.7330063	2.177816	2.347092	2.318778
ERCC8	4.426035	3.930762	5.058744	3.350682	3.230503	3.537695	4.239358	3.783655	4.335969	3.8409	4.382298	3.291061	4.291577	3.944126	3.42211	3.879458	4.057879
EREG	3.277764	4.842027	0.7476157	1.992253	4.672861	4.247371	0.6562241	5.512673	0.8955592	-0.1953511	5.039018	2.42439	-5.34081	1.173165	0.7710939	4.48605	-0.6958495
ERF	5.101741	4.170789	5.160605	4.257709	3.760947	4.427272	4.43087	4.85597	4.586732	5.269334	5.176007	5.009556	4.889089	5.734699	5.084537	5.184209	4.571209
ERGIC1	6.252343	4.570977	6.786001	5.473107	6.209988	2.955941	5.802746	3.656217	5.302026	6.274073	6.643691	3.281882	5.638244	6.688889	6.354958	6.330816	5.701914
ERGIC2	6.785707	6.405299	7.140677	6.064606	6.2301	7.791966	7.157504	7.017036	7.318168	5.826855	7.566368	7.315794	7.218642	7.528502	5.916077	6.995668	6.30662
ERGIC3	4.442828	4.421212	4.668232	6.108334	4.099116	4.765889	4.31309	4.409693	4.39264	4.414248	3.832784	4.203032	4.832815	4.433496	5.40457	4.435279	4.263051
ERG	8.091331	7.983729	8.044411	6.772831	8.22692	7.173707	7.91312	7.671482	7.505042	7.866078	8.369259	7.018429	8.105318	8.249916	6.759679	7.758249	7.321216
ERH	5.47445	5.334243	5.982706	4.20081	5.13337	4.630448	5.092954	5.204385	4.830273	5.614172	5.179136	4.275119	5.521806	4.920175	4.586167	5.726575	5.141945
ERI1	4.138904	4.209965	3.809793	4.006829	3.621403	3.063415	3.448389	4.108338	3.364542	3.686279	2.902077	2.790791	3.640942	3.648448	3.341087	3.893908	3.64739
ERI2	3.948983	4.014616	3.324628	3.13657	4.493808	3.933526	3.836919	2.273192	3.233207	4.034228	3.480885	1.783855	4.268751	3.877449	3.244919	3.397145	4.277149
ERI3	4.43875	4.233488	5.037687	1.938672	3.750448	3.373802	4.32589	3.970163	4.198951	3.76036	4.479788	3.501818	4.413649	3.825337	2.245649	4.323121	3.946512
ERICH1	4.454184	4.513065	4.362676	5.627545	4.614509	4.413372	4.541254	5.21905	5.115704	4.197643	5.046871	4.381219	4.629471	5.015366	5.057071	4.002523	3.519809
ERLEC1	5.201862	5.620231	5.199047	6.228324	4.756939	4.888785	4.913413	5.389615	5.024302	5.305445	5.597574	4.700682	5.799219	5.945388	5.67213	4.909596	4.786085
ERLIN1	7.977601	7.823321	6.939673	7.721176	7.69752	7.043275	6.861395	6.172439	6.096293	7.818039	6.65722	4.56877	6.651185	6.629796	7.027709	7.297711	6.977772
ERLIN2	6.622548	7.284809	6.282726	7.367217	6.816739	6.193391	6.410371	5.253131	5.880076	5.869323	6.998906	5.119276	6.112131	6.416894	6.021729	6.335099	6.041668
ERMAP	4.888389	5.709297	4.321622	3.606593	4.783665	5.046507	4.718934	2.508439	4.318975	3.59157	4.118256	4.443468	5.78973	4.130821	4.577145	4.542169	6.495761
ERMN	-3.544006	0.5336717	-1.066332	1.291769	-1.547737	-0.5172165	-0.9626721	0.8229131	0.5723113	-0.3518341	-0.3592093	0.3454526	-0.405884	-0.3531319	-0.9374979	-1.902239	-2.286892
ERMP1	6.242201	5.484856	7.337808	5.575615	5.964437	4.953084	5.930708	5.162236	6.007525	5.808998	6.793273	5.170411	5.579172	7.786741	6.026256	6.769631	5.676877
ERN1	4.627205	5.151492	2.616258	2.675012	4.777769	5.641461	4.690425	4.802975	5.534046	4.920246	3.135401	5.317365	4.232346	4.215032	4.612902	3.710158	3.76585
ERN2	-5.035658	-5.909183	-5.062759	-3.848339	-3.732684	-2.525971	-6.16984	-7.546208	-7.469332	-4.459463	-5.881416	-7.944765	-1.865408	-7.404848	-7.702045	-4.293172	-3.731284
ERO1LB	5.912412	5.632079	5.424309	6.741784	5.870254	5.740427	5.386371	5.781888	5.444922	5.71624	5.858796	5.909598	5.267107	5.314535	6.586769	5.948325	5.063792
ERO1L	3.783921	4.435556	4.14462	4.640728	3.35453	3.524824	4.109444	3.057782	4.151236	3.316201	4.504235	3.063575	4.000901	3.660162	3.745741	3.696274	4.472817
ERP27	2.880864	3.160352	2.869773	1.979043	2.971072	2.780015	2.966459	1.855277	3.70743	2.790371	1.813968	2.573277	1.97267	1.441013	2.120251	2.218761	1.644905
ERP29	7.35404	7.126299	7.253674	6.938949	6.954122	5.861935	6.501398	6.698171	6.376442	6.680412	6.488367	5.546971	6.861262	6.276498	6.943088	6.733161	6.103301
ERP44	5.38467	6.124375	6.777661	7.4262	5.94845	5.921401	6.011977	6.004068	5.800793	6.86531	6.081327	5.753328	5.710427	6.524148	7.094192	6.193343	5.757022
ERRFI1	-1.648402	0.1500197	-1.523008	-4.390769	-1.955753	-0.5172165	-2.32856	-1.523664	0.002088309	-1.916487	-2.119975	1.080574	1.885333	-1.039776	-0.2596999	-0.1248619	-3.029963
ERVFRDE1	1.236922	2.751046	1.889492	2.594147	1.961627	1.716635	2.532836	1.13556	2.224498	2.016261	1.338653	0.7487159	1.056916	1.424623	2.376226	1.921759	1.071825
ESAM	-0.0721011	2.526832	-3.698309	2.994129	0.3112935	2.065867	-0.8536967	0.8777164	2.353082	2.012699	4.621274	3.410429	2.872959	1.550805	2.002646	2.093382	1.572445
ESCO1	5.016758	4.967866	5.674056	6.077058	4.185163	5.060763	4.889314	5.110261	5.207504	4.414248	5.402899	4.685447	4.744579	4.929401	4.955653	4.51582	4.508359
ESCO2	3.576873	4.295231	3.348181	3.682714	3.819521	3.379013	1.988179	2.156143	0.9430352	1.954483	-1.174172	-0.8614788	3.712465	-0.2976916	2.99194	3.588331	4.036283
ESD	5.937627	5.512183	6.486365	5.735373	5.917946	4.973896	6.125144	5.302789	5.526663	6.2874	6.078218	4.591239	6.340677	6.965168	5.376004	5.949123	6.000838
ESF1	4.171214	4.324734	4.50344	4.557416	4.036294	3.778521	4.384349	4.055834	4.087172	4.131035	4.115459	3.281882	4.701551	4.835923	4.408901	4.38029	4.344806
ESM1	-7.396936	-1.364137	-7.296482	-7.911081	-7.64205	-2.243798	-6.16984	-7.546208	-2.9421	-7.492143	-7.44261	-7.944765	1.855005	-5.954615	-2.081664	-3.553101	-3.338421
ESPL1	4.382541	5.194299	4.086788	3.462164	4.75018	4.689833	3.385309	3.858793	2.865418	6.627688	-0.3182863	0.8010589	4.659395	3.370416	4.025671	5.456224	5.065316
ESPNL	2.739504	0.05932735	-7.296482	4.091511	-3.732684	1.249233	-2.27136	-0.7672967	1.36168	-2.688021	0.3859306	3.782579	2.616934	0.06859143	5.247476	0.9915373	5.640533
ESPNP	-3.102526	-3.082562	-3.698309	-4.914196	-4.917333	-4.561528	-4.20692	-7.546208	-3.880852	-7.492143	-5.881416	-5.923553	-5.34081	-7.404848	-7.702045	-3.553101	-4.272896
ESPN	-3.766974	-2.719283	-7.296482	-5.743924	-3.732684	-4.922602	1.007736	-7.546208	-1.399464	-7.492143	-7.44261	-5.923553	-1.970116	-3.352372	-7.702045	-1.728739	-2.372335
ESR1	-0.9909504	2.02207	-5.062759	-7.911081	1.215465	-0.4979845	1.542289	0.4950816	1.042289	-0.5273786	-2.833106	-3.273813	1.500696	-1.269378	-0.001976832	1.241453	1.799412
ESR2	-2.027192	-0.3326155	-2.44969	1.54582	-1.137988	0.6685784	-0.9402086	-0.2736339	1.396203	-1.202672	-2.619181	0.1331919	2.188709	-2.320873	-0.60323	-2.247775	-1.261801
ESRP1	-7.396936	-4.309213	-7.296482	0.6108895	-3.732684	-6.136049	-6.16984	-1.673204	-7.469332	-4.459463	-7.44261	-7.944765	-2.651389	-7.404848	-7.702045	-7.526643	-7.766103
ESRP2	0.8168245	2.563042	1.978427	1.476071	2.178543	2.44449	2.319024	2.04081	3.14866	1.83453	3.166369	1.819818	0.8262489	0.6223847	0.6759519	1.424089	0.7964285
ESRRA	2.998562	2.088552	1.871028	0.3811393	2.592061	2.328084	2.274101	3.066655	2.901916	2.773633	1.903186	2.585267	2.061676	2.584202	-0.2363747	2.172099	1.93452
ESRRB	-4.030814	-1.639976	-3.493036	-0.4267811	-7.64205	-6.136049	-3.286863	-7.546208	-2.122182	-4.173232	-2.051304	-1.850879	-7.516404	-4.132435	-7.702045	-5.89376	-7.766103
ESRRG	-4.030814	-3.776404	-7.296482	-7.911081	-7.64205	-7.690131	-4.716137	-7.546208	-5.788622	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-4.293172	-7.766103
ESX1	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-3.209755	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
ESYT1	7.965924	7.903311	8.702204	6.997933	8.067945	7.986719	8.633622	9.478983	9.059098	8.861674	9.322123	8.405306	8.296146	8.900012	7.361261	7.882935	7.54298
ESYT2	8.513802	7.175932	9.482551	6.989229	7.309982	6.670899	7.976526	7.640247	7.442099	7.640902	8.770091	7.128525	7.865751	8.097948	7.099357	7.229016	7.354423
ESYT3	-1.620904	0.5110366	1.508511	-0.2421982	-1.230038	-1.293215	-0.5015438	0.5297166	-0.5090051	-0.9594071	-0.02699288	-1.916988	-4.510028	-0.1928203	-7.702045	-0.4901189	-2.129836
ETAA1	3.457802	3.185584	3.29723	3.00068	3.085285	2.962898	3.420452	2.87119	3.14866	1.372407	3.87199	2.373445	3.660803	3.340151	3.026096	3.136131	3.448411
ETF1	5.787629	5.94734	6.400661	5.849376	5.65232	5.47747	5.223363	5.910659	5.580571	5.531961	6.37129	5.667117	5.715183	5.211224	5.147399	5.968682	5.236516
ETFA	7.16883	7.162265	7.272811	6.523615	6.869152	6.794132	6.815826	7.089927	6.731598	7.250777	7.065408	6.99109	7.58151	6.970823	6.285149	7.419584	7.239088
